timestamp,operational_phase,propulsion_pressure,propulsion_thrust,propulsion_fuel_flow,thermal_temperature,thermal_surface_heat,structural_vibration,structural_stress,navigation_altitude,navigation_velocity,navigation_drift,guidance_trajectory_deviation,control_actuator_latency,control_fin_angle,sensors_signal_strength,sensors_radar_noise,power_voltage,power_current,system_health_score,mission_status,anomaly_label
2026-05-25 11:44:04.476094,Launch,132.0397371322409,479.86496434500515,28.582730127900703,562.2340475265041,365.5363872170723,0.5449144084312205,63.72699256230344,3999.7757590444517,540.1758614585418,0.04845636703800456,0.07630643097848258,0.04079446230642717,4.993286264805401,0.93542586271781,0.3194593556162953,275.59238856064877,2.8029280570889608,71.95566864080854,Stable,0.0
2026-05-25 11:44:04.576094,Launch,132.06431503261885,481.1017389165453,28.603144739056848,562.3569304569744,365.54092538123484,0.5457373293892518,63.622931044620856,3999.7891652813455,540.0078618397487,0.04824748714444377,0.07629992893420942,0.04092111639346967,5.092860338680279,0.9350058643860387,0.3188987817347465,275.6090912588202,2.7935537375106496,71.96531834040363,Stable,0.0
2026-05-25 11:44:04.676094,Launch,132.20243520104623,482.10081778577245,28.607891343340796,562.3843915318633,365.60954519343363,0.5454960506563221,63.70303702608445,4002.235427434757,539.8175348971868,0.04855376801462382,0.07606243990622812,0.04105273598537293,5.21424072625706,0.9354274686852614,0.31898532368922,275.6166445490422,2.7972946160301033,71.93149729010372,Stable,0.0
2026-05-25 11:44:04.776094,Launch,132.34744220892838,483.3224050003084,28.620732597937653,562.4962553990622,365.72248822145366,0.5468534683363611,63.73247755596452,4000.8093109039314,539.90750016936,0.04830912123362379,0.07637211833408386,0.040947775965059545,5.318599138663557,0.9355310401722206,0.3181322637795297,275.6295789825285,2.794527808163129,71.93769704194318,Stable,0.0
2026-05-25 11:44:04.876094,Launch,132.28145147411112,484.124033227944,28.587672019938832,562.6005607613306,365.8092967515028,0.548816036882606,63.752680444917345,4002.4806509175123,540.0685706931563,0.04858873967156691,0.07596460934474628,0.04103835312828699,5.39060451728224,0.935675885218889,0.31982165772479854,275.645278836674,2.80075720424339,71.8720966671396,Stable,0.0
2026-05-25 11:44:04.976094,Launch,132.355510086916,485.6562743935541,28.630563397650544,562.7905177977797,365.794177505092,0.5458890556789899,63.777037692676394,3999.5030368670796,540.3636928756763,0.048395559307705484,0.07613816906078992,0.0408887418471346,5.4931017483823865,0.9354957487294182,0.31967512010892773,275.6369009338241,2.794706622671503,71.93443410294601,Stable,0.0
2026-05-25 11:44:05.076094,Launch,132.57397882213732,486.71486804852356,28.56829425721278,562.714766782084,365.7977866700514,0.5489442381871197,63.8118516240476,3999.915033403112,539.9031960753607,0.04811762269518996,0.0758755130240933,0.040870440136991155,5.611065292989488,0.9351090705999061,0.31843101614253877,275.59767010090553,2.792075811291707,71.92385253421831,Stable,0.0
2026-05-25 11:44:05.176094,Launch,132.58165201283228,487.6404407912871,28.613415170677726,562.6256141018658,365.95016891296524,0.5463100963877451,63.8034454387182,3998.6678742347235,540.1609574887054,0.04827667688048582,0.07659331422206038,0.04103976128829581,5.7047636733067515,0.9362628639724542,0.31873945073631116,275.6120795811287,2.7990500906538256,71.94650697597888,Stable,0.0
2026-05-25 11:44:05.276094,Launch,132.55440201325464,489.0112485956282,28.61983252135744,563.0145090981357,365.8454787039175,0.5464196763523933,63.80734806010532,3999.1904331979104,539.9343887098646,0.04839826281266674,0.07624146019686656,0.04099520010607622,5.805911220744937,0.9357863469823273,0.3198631455839114,275.6193204726349,2.79116368379005,71.9205505897407,Stable,0.0
2026-05-25 11:44:05.376094,Launch,132.7060289983193,490.12687695001165,28.645797746263046,562.8381834587337,365.99258582566824,0.5492976239738464,63.82272623297339,4001.9019131486625,540.0220937511772,0.04876900717914358,0.07672724023444001,0.04084306528433477,5.90775150492864,0.9356724770855417,0.32027283746078894,275.61085287683505,2.801034952778884,71.83730019242672,Stable,0.0
2026-05-25 11:44:05.476094,Launch,132.69505254211143,490.6603773901728,28.637058914930357,562.9915373371607,365.92603443860054,0.5496714760774214,63.8312495977272,3999.477965710158,540.3030793498527,0.048686440375481525,0.07646044836414523,0.04088483801674645,5.995926844850841,0.9358500690079916,0.3185197395279895,275.6090430725018,2.794969481906489,71.83776658035188,Stable,0.0
2026-05-25 11:44:05.576094,Launch,132.76308494224727,491.85260488227976,28.611905905049518,563.1110302589842,366.02182165743926,0.5497632858664189,63.90358413038097,4001.9192813001446,540.1528585162841,0.04884162584077956,0.07639536423048535,0.04112461764740407,6.10108270762165,0.9355427876012297,0.31875818552520474,275.5783368937661,2.7966376810076787,71.81477985463556,Stable,0.0
2026-05-25 11:44:05.676094,Launch,132.88651359510837,492.8535207307889,28.623657968152813,563.1390720902274,366.0157422408291,0.5464961939870002,63.86225644803287,3998.75663773932,539.7517401454518,0.04885800347489373,0.0761942663451457,0.04087887601425412,6.199643994396174,0.9359563374247024,0.31935431588220636,275.588133558256,2.7908783361073692,71.86111987095207,Stable,0.0
2026-05-25 11:44:05.776094,Launch,132.779386197299,493.7987486328527,28.65059603103453,563.3028046095944,366.05700881691746,0.5480518242856997,63.93765851240952,3998.9465309659267,539.8855049952377,0.048430511823313795,0.0761078802992517,0.04106786554318665,6.2877565101944946,0.9354615101848447,0.31821628192258045,275.6015624362123,2.806600408855234,71.88499110167699,Stable,0.0
2026-05-25 11:44:05.876094,Launch,132.85811136203696,495.10746679795665,28.648223892594608,563.283981585479,366.0670348639797,0.5503050961131193,63.919825112563515,3999.6587687789765,540.2512442688883,0.04850969497507576,0.07642724443560656,0.040929638896731575,6.398582055874522,0.9354364812800015,0.3196067528424913,275.5462289715738,2.7941483404520877,71.84216062165716,Stable,0.0
2026-05-25 11:44:05.976094,Launch,133.01303045178716,495.83143658414224,28.64131819051361,563.1766612215316,366.2396002637064,0.5492405073072815,63.91307303671609,3999.936250078321,540.0283756085257,0.04847479411397762,0.07631369903525494,0.04098008342473353,6.506758431697488,0.9356869763618633,0.3203810622533697,275.61942056350114,2.798543995061808,71.86500056617517,Stable,0.0
2026-05-25 11:44:06.076094,Launch,133.03703951487418,496.7180870992523,28.646286624434808,563.5933897171398,366.10714138352085,0.5476362894595869,63.97307212970999,4000.92308729245,539.7702319760768,0.048432116175641936,0.07606534216252903,0.04101271718618868,6.589840733754026,0.9360606175295058,0.3188784969956597,275.57771283389775,2.7928330456301547,71.88376697410068,Stable,0.0
2026-05-25 11:44:06.176094,Launch,133.2012968737898,497.2415838348515,28.672731214302296,563.4055633511867,366.13923958792714,0.5502617799641473,63.933179543934806,4000.450770417186,539.8362095110052,0.04820718156373314,0.07603485265025696,0.04077592526240728,6.69334918315737,0.9360321752944355,0.3198876526836037,275.61750899257294,2.796657328766477,71.87607242911014,Stable,0.0
2026-05-25 11:44:06.276094,Launch,133.15954286462994,498.6098554661164,28.651255388076198,563.4130941787143,366.39968323910847,0.5485528627576286,64.00125171139032,3999.583684742656,540.1406987045423,0.04858127128374141,0.07615133675476218,0.04084242089178226,6.792362823418351,0.9356618727911006,0.3195295593258088,275.61440588511334,2.8070072871240965,71.85662715011874,Stable,0.0
2026-05-25 11:44:06.376094,Launch,133.17306652723224,499.042910671115,28.662540716286372,563.5931447918239,366.33858573685956,0.5527293922274447,63.99716124244904,3999.866684193482,540.1988820562435,0.048335510809698674,0.07671194081915897,0.04099989435763687,6.885742304260653,0.9356288575648983,0.3209272285572592,275.5902609193776,2.8011899069410613,71.8189691996289,Stable,0.0
2026-05-25 11:44:06.476094,Launch,133.45491258737303,500.07689681394294,28.710281766054575,563.5521933519319,366.0986594090778,0.5524847283974471,63.977185577042555,3999.6809370802152,540.0035710602964,0.04859384069068719,0.0767948815074443,0.040921293501734735,6.993462320327556,0.9356982144443404,0.31966331770575135,275.61990711005336,2.7971054760147576,71.79266335735754,Stable,0.0
2026-05-25 11:44:06.576094,Launch,133.3688617329575,500.85933294253795,28.640872539112145,563.6129619430191,366.2720647647763,0.5511273273931582,64.03400711349252,3999.085346264674,540.4950627601872,0.049031514280484044,0.0763975032854484,0.04109573613032012,7.077798342148445,0.9358117403297631,0.3209757044570449,275.6135777748106,2.799863306081378,71.75898432686907,Stable,0.0
2026-05-25 11:44:06.676094,Launch,133.43915610881857,501.778439505821,28.634650837990687,563.9048483465881,366.19880192638647,0.5524788722849623,64.045964513614,3999.1120370633985,540.1648304726912,0.048513796581715056,0.07639036718592386,0.04083770615658477,7.195622685995653,0.9359347930954709,0.3197620315804455,275.59141067812465,2.7977577637732534,71.79354011725506,Stable,0.0
